Keyword,obs.n.,effect_include,study,publication_year,publication_year_log,effect_original,SE_original,t-stat,method,orher_method,OLS,HLM,95%_lower_original,95%_upper_original,95%_lower,95%_upper,effect,standard_error,t_statistics,AA_SD,lang,math,science,GAA,SES_SD,classlevel_avgSES,SES_variable_type,SES_resources,SES_pareduc,SES_paroccup,SES_dichotmous,SES_composite,SES_combined,sample_size,avg_age,discipline,discipline_econ,discipline_social_science,discipline_psychology,country_level,country,Asia,south_AM,north_AM,Europe,GINI,over_omited_var,prior_AA_control,>1_avgSESvar,fixed_effects,primary,PISA data,OECD,...55
PISA03,124,1,OECD (2003),2003,1.255272505103306,27.1,2.6,10.423076923076923,HLM,0,0,1,22.004000000000001,32.195999999999998,0.22004000000000001,0.32196000000000002,0.27100000000000002,2.6000000000000002E-2,10.423076923076923,100,1,0,0,0,1,0,occupational,0,0,1,0,0,0,265810,15,SS,0,1,0,1,Indonesia,0,0,0,0,37.9,0,0,0,0,0,1,1,NA
PISA03,125,1,OECD (2003),2003,1.255272505103306,40.5,2.8,14.464285714285715,HLM,0,0,1,35.012,45.988,0.35012000000000004,0.45988000000000001,0.40500000000000003,2.7999999999999997E-2,14.464285714285717,100,1,0,0,0,1,0,occupational,0,0,1,0,0,0,265810,15,SS,0,1,0,1,Ireland,1,0,0,1,29.2,0,0,0,0,0,1,1,NA
PISA03,126,1,OECD (2003),2003,1.255272505103306,71.3,5.7,12.50877192982456,HLM,0,0,1,60.128,82.471999999999994,0.60127999999999993,0.82472000000000001,0.71299999999999997,5.7000000000000002E-2,12.50877192982456,100,1,0,0,0,1,0,occupational,0,0,1,0,0,0,265810,15,SS,0,1,0,1,Israel,0,0,0,0,38.6,0,0,0,0,0,1,1,NA
PISA03,127,1,OECD (2003),2003,1.255272505103306,54.2,3.5,15.485714285714286,HLM,0,0,1,47.34,61.06,0.47340000000000004,0.61060000000000003,0.54200000000000004,3.5000000000000003E-2,15.485714285714286,100,1,0,0,0,1,0,occupational,0,0,1,0,0,0,265810,15,SS,0,1,0,1,Italy,1,0,0,1,35.200000000000003,0,0,0,0,0,1,1,NA
PISA03,128,1,OECD (2003),2003,1.255272505103306,17.100000000000001,2.6,6.5769230769230775,HLM,0,0,1,12.004000000000001,22.196000000000002,0.12004000000000001,0.22196000000000002,0.17100000000000001,2.6000000000000002E-2,6.5769230769230766,100,1,0,0,0,1,0,occupational,0,0,1,0,0,0,265810,15,SS,0,1,0,1,South Korea,0,0,0,0,31.4,0,0,0,0,0,1,1,NA
PISA03,129,1,OECD (2003),2003,1.255272505103306,45,4.2,10.714285714285714,HLM,0,0,1,36.768000000000001,53.231999999999999,0.36768000000000001,0.53232000000000002,0.45,4.2000000000000003E-2,10.714285714285714,100,1,0,0,0,1,0,occupational,0,0,1,0,0,0,265810,15,SS,0,1,0,1,Latvia,0,0,0,1,35.700000000000003,0,0,0,0,0,1,1,NA
PISA03,130,1,OECD (2003),2003,1.255272505103306,53.2,4.8,11.083333333333334,HLM,0,0,1,43.792000000000002,62.608000000000004,0.43792000000000003,0.62607999999999997,0.53200000000000003,4.8000000000000001E-2,11.083333333333334,100,1,0,0,0,1,0,occupational,0,0,1,0,0,0,265810,15,SS,0,1,0,1,Luxemburg,0,0,0,1,33.4,0,0,0,0,0,1,1,NA
PISA03,131,1,OECD (2003),2003,1.255272505103306,64.900000000000006,3.1,20.935483870967744,HLM,0,0,1,58.824000000000005,70.975999999999999,0.58823999999999999,0.70976000000000006,0.64900000000000002,3.1E-2,20.935483870967744,100,1,0,0,0,1,0,occupational,0,0,1,0,0,0,265810,15,SS,0,1,0,1,Macedonia,0,1,0,1,33.5,0,0,0,0,0,1,1,NA
PISA03,132,1,OECD (2003),2003,1.255272505103306,45.8,3.2,14.312499999999998,HLM,0,0,1,39.527999999999999,52.071999999999996,0.39527999999999996,0.52071999999999996,0.45799999999999996,3.2000000000000001E-2,14.312499999999998,100,1,0,0,0,1,0,occupational,0,0,1,0,0,0,265810,15,SS,0,1,0,1,Mexico,0,0,0,0,45.4,0,0,0,0,0,1,1,NA
PISA03,133,1,OECD (2003),2003,1.255272505103306,42.6,3.8,11.210526315789474,HLM,0,0,1,35.152000000000001,50.048000000000002,0.35152,0.50048000000000004,0.42599999999999999,3.7999999999999999E-2,11.210526315789474,100,1,0,0,0,1,0,occupational,0,0,1,0,0,0,265810,15,SS,0,1,0,1,New Zeland,0,0,0,0,32.5,0,0,0,0,0,1,1,NA
PISA03,134,1,OECD (2003),2003,1.255272505103306,10,4.0999999999999996,2.4390243902439028,HLM,0,0,1,1.9640000000000004,18.036000000000001,1.9640000000000019E-2,0.18035999999999999,0.1,4.0999999999999995E-2,2.4390243902439028,100,1,0,0,0,1,0,occupational,0,0,1,0,0,0,265810,15,SS,0,1,0,1,Norway,0,1,0,1,27.7,0,0,0,0,0,1,1,NA
PISA03,135,1,OECD (2003),2003,1.255272505103306,65.900000000000006,2.9,22.724137931034484,HLM,0,0,1,60.216000000000008,71.584000000000003,0.60216000000000003,0.71584000000000003,0.65900000000000003,2.8999999999999998E-2,22.724137931034484,100,1,0,0,0,1,0,occupational,0,0,1,0,0,0,265810,15,SS,0,1,0,1,Peru,0,0,0,0,40.200000000000003,0,0,0,0,0,1,1,NA
PISA03,136,1,OECD (2003),2003,1.255272505103306,82.6,2.7,30.592592592592588,HLM,0,0,1,77.307999999999993,87.891999999999996,0.77307999999999999,0.87891999999999992,0.82599999999999996,2.7000000000000003E-2,30.592592592592588,100,1,0,0,0,1,0,occupational,0,0,1,0,0,0,265810,15,SS,0,1,0,1,Poland,0,0,0,1,28.8,0,0,0,0,0,1,1,NA
PISA03,137,1,OECD (2003),2003,1.255272505103306,20.9,2.4,8.7083333333333339,HLM,0,0,1,16.195999999999998,25.603999999999999,0.16195999999999999,0.25603999999999999,0.20899999999999999,2.4E-2,8.7083333333333321,100,1,0,0,0,1,0,occupational,0,0,1,0,0,0,265810,15,SS,0,1,0,1,Portugal,0,0,0,1,34.700000000000003,0,0,0,0,0,1,1,NA
PISA03,138,1,OECD (2003),2003,1.255272505103306,48.3,3.6,13.416666666666666,HLM,0,0,1,41.244,55.355999999999995,0.41243999999999997,0.55356000000000005,0.48299999999999998,3.6000000000000004E-2,13.416666666666664,100,1,0,0,0,1,0,occupational,0,0,1,0,0,0,265810,15,SS,0,1,0,1,Russian Federation,0,0,0,0,36,0,0,0,0,0,1,1,NA
PISA03,139,1,OECD (2003),2003,1.255272505103306,18.8,1.7,11.058823529411766,HLM,0,0,1,15.468,22.132000000000001,0.15467999999999998,0.22132000000000002,0.188,1.7000000000000001E-2,11.058823529411764,100,1,0,0,0,1,0,occupational,0,0,1,0,0,0,265810,15,SS,0,1,0,1,Spain,0,0,0,1,34.9,0,0,0,0,0,1,1,NA
PISA03,140,1,OECD (2003),2003,1.255272505103306,20.6,3.2,6.4375,HLM,0,0,1,14.328000000000001,26.872,0.14328000000000002,0.26872000000000001,0.20600000000000002,3.2000000000000001E-2,6.4375,100,1,0,0,0,1,0,occupational,0,0,1,0,0,0,265810,15,SS,0,1,0,1,Sweden,0,0,0,1,28.9,0,0,0,0,0,1,1,NA
PISA03,141,1,OECD (2003),2003,1.255272505103306,19.100000000000001,4.4000000000000004,4.3409090909090908,HLM,0,0,1,10.476000000000001,27.724000000000004,0.10475999999999999,0.27724000000000004,0.191,4.4000000000000004E-2,4.3409090909090908,100,1,0,0,0,1,0,occupational,0,0,1,0,0,0,265810,15,SS,0,1,0,1,Switzerland,0,0,0,1,33.1,0,0,0,0,0,1,1,NA
PISA03,142,1,OECD (2003),2003,1.255272505103306,13,2.7,4.8148148148148149,HLM,0,0,1,7.7080000000000002,18.292000000000002,7.7079999999999996E-2,0.18292000000000003,0.13,2.7000000000000003E-2,4.814814814814814,100,1,0,0,0,1,0,occupational,0,0,1,0,0,0,265810,15,SS,0,1,0,1,Thailand,0,0,0,0,35.1,0,0,0,0,0,1,1,NA
PISA03,143,1,OECD (2003),2003,1.255272505103306,44.5,3,14.833333333333334,HLM,0,0,1,38.619999999999997,50.38,0.38619999999999999,0.50380000000000003,0.44500000000000001,0.03,14.833333333333334,100,1,0,0,0,1,0,occupational,0,0,1,0,0,0,265810,15,SS,0,1,0,1,UK,0,0,1,1,32.6,0,0,0,0,0,1,1,NA
PISA03,144,1,OECD (2003),2003,1.255272505103306,52.8,4.3,12.279069767441861,HLM,0,0,1,44.372,61.227999999999994,0.44372,0.61228000000000005,0.52800000000000002,4.2999999999999997E-2,12.279069767441863,100,1,0,0,0,1,0,occupational,0,0,1,0,0,0,265810,15,SS,0,1,0,1,USA,0,0,0,0,39.700000000000003,0,0,0,0,0,1,1,NA
PISA03,145,1,OECD (2003),2003,1.255272505103306,76.400000000000006,3.1,24.64516129032258,HLM,0,0,1,70.324000000000012,82.475999999999999,0.70323999999999998,0.82476000000000005,0.76400000000000001,3.1E-2,24.64516129032258,100,1,0,0,0,1,0,occupational,0,0,1,0,0,0,265810,15,SS,0,1,0,1,Netherlands,0,0,0,1,26,0,0,0,0,0,1,1,NA
PISA04,146,1,OECD (2004),2004,1.2787536009528289,52.9,4.34,12.188940092165899,HLM,0,0,1,44.393599999999999,61.406399999999998,0.443936,0.61406400000000005,0.52900000000000003,4.3400000000000001E-2,12.188940092165899,100,0,1,0,0,1,0,composite,1,1,1,0,1,1,275165,15,SS,0,1,0,0,OECD average,0,0,0,0,31.55,0,0,0,0,0,1,1,NA
PISA04,147,1,OECD (2004),2004,1.2787536009528289,42.86,4.96,8.6411290322580641,HLM,0,0,1,33.138399999999997,52.581600000000002,0.33138400000000001,0.52581599999999995,0.42859999999999998,4.9599999999999998E-2,8.6411290322580641,100,0,1,0,0,1,0,composite,1,1,1,0,1,1,275165,15,SS,0,1,0,1,Australia,0,0,0,0,34.299999999999997,0,0,0,0,0,1,1,NA
PISA04,148,1,OECD (2004),2004,1.2787536009528289,41.64,7.57,5.500660501981506,HLM,0,0,1,26.802799999999998,56.477200000000003,0.26802799999999999,0.56477200000000005,0.41639999999999999,7.5700000000000003E-2,5.500660501981506,100,0,1,0,0,1,0,composite,1,1,1,0,1,1,275165,15,SS,0,1,0,1,Austria,0,0,0,1,29.8,0,0,0,0,0,1,1,NA
PISA04,149,1,OECD (2004),2004,1.2787536009528289,51.72,5.19,9.9653179190751437,HLM,0,0,1,41.547599999999996,61.892400000000002,0.41547600000000001,0.61892400000000003,0.51719999999999999,5.1900000000000002E-2,9.9653179190751437,100,0,1,0,0,1,0,composite,1,1,1,0,1,1,275165,15,SS,0,1,0,1,Belgium,0,0,1,1,26,0,0,0,0,0,1,1,NA
PISA04,150,1,OECD (2004),2004,1.2787536009528289,25.53,3.2,7.9781250000000004,HLM,0,0,1,19.258000000000003,31.802,0.19258000000000003,0.31802000000000002,0.25530000000000003,3.2000000000000001E-2,7.9781250000000004,100,0,1,0,0,1,0,composite,1,1,1,0,1,1,275165,15,SS,0,1,0,1,Canada,0,0,0,0,32.5,0,0,0,0,0,1,1,NA
PISA04,151,1,OECD (2004),2004,1.2787536009528289,72.599999999999994,6.26,11.597444089456868,HLM,0,0,1,60.330399999999997,84.869599999999991,0.60330399999999995,0.84869600000000001,0.72599999999999998,6.2600000000000003E-2,11.597444089456868,100,0,1,0,0,1,0,composite,1,1,1,0,1,1,275165,15,SS,0,1,0,1,Czech Republic,0,0,0,1,26.2,0,0,0,0,0,1,1,NA
PISA04,152,1,OECD (2004),2004,1.2787536009528289,25.66,3.2,8.0187499999999989,HLM,0,0,1,19.387999999999998,31.932000000000002,0.19388,0.31931999999999999,0.25659999999999999,3.2000000000000001E-2,8.0187499999999989,100,0,1,0,0,1,0,composite,1,1,1,0,1,1,275165,15,SS,0,1,0,1,Denmark,0,0,0,1,27.5,0,0,0,0,0,1,1,NA
PISA04,153,1,OECD (2004),2004,1.2787536009528289,-2.5,6.17,0.4051863857374392,HLM,0,0,1,-14.5932,9.5931999999999995,-0.14593200000000001,9.593199999999999E-2,-2.5000000000000001E-2,6.1699999999999998E-2,0.40518638573743926,100,0,1,0,0,1,0,composite,1,1,1,0,1,1,275165,15,SS,0,1,0,1,Finland,0,0,0,1,27.1,0,0,0,0,0,1,1,NA
PISA04,154,1,OECD (2004),2004,1.2787536009528289,66.12,5.74,11.519163763066203,HLM,0,0,1,54.869600000000005,77.370400000000004,0.54869600000000007,0.77370399999999995,0.66120000000000001,5.74E-2,11.519163763066203,100,0,1,0,0,1,0,composite,1,1,1,0,1,1,275165,15,SS,0,1,0,1,Germany,0,0,0,1,31.7,0,0,0,0,0,1,1,NA
PISA04,155,1,OECD (2004),2004,1.2787536009528289,63.74,7.02,9.0797720797720807,HLM,0,0,1,49.980800000000002,77.499200000000002,0.49980799999999997,0.7749919999999999,0.63739999999999997,7.0199999999999999E-2,9.0797720797720789,100,0,1,0,0,1,0,composite,1,1,1,0,1,1,275165,15,SS,0,1,0,1,Greece,0,0,0,1,33.6,0,0,0,0,0,1,1,NA
PISA04,156,1,OECD (2004),2004,1.2787536009528289,70.989999999999995,5.62,12.631672597864767,HLM,0,0,1,59.974799999999995,82.005200000000002,0.59974799999999995,0.820052,0.70989999999999998,5.62E-2,12.631672597864767,100,0,1,0,0,1,0,composite,1,1,1,0,1,1,275165,15,SS,0,1,0,1,Hungary,0,0,0,1,29.7,0,0,0,0,0,1,1,NA
PISA04,157,1,OECD (2004),2004,1.2787536009528289,3.9,8.82,0.44217687074829931,HLM,0,0,1,-13.387199999999998,21.187199999999997,-0.13387199999999999,0.211872,3.9E-2,8.8200000000000001E-2,0.44217687074829931,100,0,1,0,0,1,0,composite,1,1,1,0,1,1,275165,15,SS,0,1,0,1,Iceland,0,0,0,1,26.1,0,0,0,0,0,1,1,NA
PISA04,158,1,OECD (2004),2004,1.2787536009528289,36.06,4.95,7.2848484848484851,HLM,0,0,1,26.358000000000004,45.762,0.26358000000000004,0.45762000000000003,0.36060000000000003,4.9500000000000002E-2,7.2848484848484851,100,0,1,0,0,1,0,composite,1,1,1,0,1,1,275165,15,SS,0,1,0,1,Ireland,0,0,0,1,29.2,0,0,0,0,0,1,1,NA
PISA04,159,1,OECD (2004),2004,1.2787536009528289,70.66,5.1100000000000003,13.827788649706456,HLM,0,0,1,60.644399999999997,80.675600000000003,0.60644399999999998,0.80675600000000003,0.70660000000000001,5.1100000000000007E-2,13.827788649706456,100,0,1,0,0,1,0,composite,1,1,1,0,1,1,275165,15,SS,0,1,0,1,Italy,0,0,0,1,35.200000000000003,0,0,0,0,0,1,1,NA
PISA04,160,1,OECD (2004),2004,1.2787536009528289,106.09,11.53,9.2012142237640937,HLM,0,0,1,83.491200000000006,128.68880000000001,0.83491199999999999,1.286888,1.0609,0.1153,9.2012142237640937,100,0,1,0,0,1,0,composite,1,1,1,0,1,1,275165,15,SS,0,1,0,1,Japan,0,0,0,0,32.9,0,0,0,0,0,1,1,NA
PISA04,161,1,OECD (2004),2004,1.2787536009528289,60.76,8.2899999999999991,7.329312424607962,HLM,0,0,1,44.511600000000001,77.008399999999995,0.44511600000000007,0.77008399999999999,0.60760000000000003,8.2899999999999988E-2,7.3293124246079628,100,0,1,0,0,1,0,composite,1,1,1,0,1,1,275165,15,SS,0,1,0,1,South Korea,0,0,0,0,31.4,0,0,0,0,0,1,1,NA
PISA04,162,1,OECD (2004),2004,1.2787536009528289,20.86,16.75,1.2453731343283583,HLM,0,0,1,-11.969999999999999,53.69,-0.11970000000000003,0.53690000000000004,0.20860000000000001,0.16750000000000001,1.2453731343283583,100,0,1,0,0,1,0,composite,1,1,1,0,1,1,275165,15,SS,0,1,0,1,Luxembourg,0,0,0,1,33.4,0,0,0,0,0,1,1,NA
PISA04,163,1,OECD (2004),2004,1.2787536009528289,40.33,2.19,18.415525114155251,HLM,0,0,1,36.037599999999998,44.622399999999999,0.36037599999999997,0.44622400000000001,0.40329999999999999,2.1899999999999999E-2,18.415525114155251,100,0,1,0,0,1,0,composite,1,1,1,0,1,1,275165,15,SS,0,1,0,1,Mexico,0,0,0,0,45.4,0,0,0,0,0,1,1,NA
PISA04,164,1,OECD (2004),2004,1.2787536009528289,85.38,9.94,8.5895372233400398,HLM,0,0,1,65.897599999999997,104.86239999999999,0.65897600000000001,1.048624,0.8538,9.9399999999999988E-2,8.5895372233400415,100,0,1,0,0,1,0,composite,1,1,1,0,1,1,275165,15,SS,0,1,0,1,Netherlands,0,0,0,1,26,0,0,0,0,0,1,1,NA
PISA04,165,1,OECD (2004),2004,1.2787536009528289,46.15,7.42,6.2196765498652287,HLM,0,0,1,31.6068,60.693199999999997,0.31606799999999996,0.60693200000000003,0.46149999999999997,7.4200000000000002E-2,6.2196765498652287,100,0,1,0,0,1,0,composite,1,1,1,0,1,1,275165,15,SS,0,1,0,1,New Zealand,0,0,0,0,32.5,0,0,0,0,0,1,1,NA
PISA04,166,1,OECD (2004),2004,1.2787536009528289,18.2,7.43,2.4495289367429343,HLM,0,0,1,3.6372,32.762799999999999,3.6372000000000015E-2,0.32762799999999997,0.182,7.4299999999999991E-2,2.4495289367429343,100,0,1,0,0,1,0,composite,1,1,1,0,1,1,275165,15,SS,0,1,0,1,Norway,0,0,0,1,27.7,0,0,0,0,0,1,1,NA
PISA04,167,1,OECD (2004),2004,1.2787536009528289,31.43,7.59,4.1409749670619238,HLM,0,0,1,16.553599999999999,46.306399999999996,0.16553600000000004,0.46306400000000003,0.31430000000000002,7.5899999999999995E-2,4.1409749670619238,100,0,1,0,0,1,0,composite,1,1,1,0,1,1,275165,15,SS,0,1,0,1,Poland,0,0,0,1,28.8,0,0,0,0,0,1,1,NA
PISA04,168,1,OECD (2004),2004,1.2787536009528289,19.899999999999999,4.76,4.1806722689075633,HLM,0,0,1,10.570399999999999,29.229599999999998,0.10570399999999999,0.292296,0.19899999999999998,4.7599999999999996E-2,4.1806722689075633,100,0,1,0,0,1,0,composite,1,1,1,0,1,1,275165,15,SS,0,1,0,1,Portugal,0,0,0,1,34.700000000000003,0,0,0,0,0,1,1,NA
PISA04,169,1,OECD (2004),2004,1.2787536009528289,78.12,5.35,14.601869158878506,HLM,0,0,1,67.634,88.606000000000009,0.67634000000000005,0.88605999999999996,0.78120000000000001,5.3499999999999999E-2,14.601869158878506,100,0,1,0,0,1,0,composite,1,1,1,0,1,1,275165,15,SS,0,1,0,1,Slovak Republic,0,0,0,1,23.2,0,0,0,0,0,1,1,NA
PISA04,170,1,OECD (2004),2004,1.2787536009528289,29.45,4.0599999999999996,7.2536945812807891,HLM,0,0,1,21.4924,37.407600000000002,0.214924,0.37407599999999996,0.29449999999999998,4.0599999999999997E-2,7.2536945812807883,100,0,1,0,0,1,0,composite,1,1,1,0,1,1,275165,15,SS,0,1,0,1,Spain,0,0,0,1,34.9,0,0,0,0,0,1,1,NA
PISA04,171,1,OECD (2004),2004,1.2787536009528289,14.99,5.97,2.5108877721943048,HLM,0,0,1,3.2888000000000002,26.691200000000002,3.2888000000000014E-2,0.26691199999999998,0.14990000000000001,5.9699999999999996E-2,2.5108877721943053,100,0,1,0,0,1,0,composite,1,1,1,0,1,1,275165,15,SS,0,1,0,1,Sweden,0,0,0,1,28.9,0,0,0,0,0,1,1,NA
PISA04,172,1,OECD (2004),2004,1.2787536009528289,62.9,5.6,11.232142857142858,HLM,0,0,1,51.923999999999999,73.876000000000005,0.51924000000000003,0.73875999999999997,0.629,5.5999999999999994E-2,11.232142857142858,100,0,1,0,0,1,0,composite,1,1,1,0,1,1,275165,15,SS,0,1,0,1,Switzerland,0,0,0,1,33.1,0,0,0,0,0,1,1,NA
PISA04,173,1,OECD (2004),2004,1.2787536009528289,64.760000000000005,6.88,9.4127906976744189,HLM,0,0,1,51.275200000000005,78.244799999999998,0.5127520000000001,0.78244800000000003,0.64760000000000006,6.88E-2,9.4127906976744189,100,0,1,0,0,1,0,composite,1,1,1,0,1,1,275165,15,SS,0,1,0,1,Turkey,0,0,1,0,41.9,0,0,0,0,0,1,1,NA
PISA04,174,1,OECD (2004),2004,1.2787536009528289,37.29,4.9800000000000004,7.4879518072289146,HLM,0,0,1,27.529199999999996,47.050800000000002,0.27529199999999998,0.47050800000000004,0.37290000000000001,4.9800000000000004E-2,7.4879518072289155,100,0,1,0,0,1,0,composite,1,1,1,0,1,1,275165,15,SS,0,1,0,1,USA,0,1,0,0,39.700000000000003,0,0,0,0,0,1,1,NA
PISA04,175,1,OECD (2004),2004,1.2787536009528289,47.72,6.59,7.2412746585735963,HLM,0,0,1,34.803600000000003,60.636399999999995,0.34803600000000001,0.60636400000000001,0.47720000000000001,6.59E-2,7.2412746585735963,100,0,1,0,0,1,0,composite,1,1,1,0,1,1,275165,15,SS,0,1,0,1,Brazil,1,0,0,0,52.9,0,0,0,0,0,1,1,NA
PISA04,176,1,OECD (2004),2004,1.2787536009528289,66.64,10.23,6.5141739980449653,HLM,0,0,1,46.589200000000005,86.690799999999996,0.46589199999999997,0.86690800000000001,0.66639999999999999,0.1023,6.5141739980449653,100,0,1,0,0,1,0,composite,1,1,1,0,1,1,275165,15,SS,0,1,0,1,Hong Kong-China,1,0,0,0,38.200000000000003,0,0,0,0,0,1,1,NA
PISA04,177,1,OECD (2004),2004,1.2787536009528289,46.26,4.4000000000000004,10.513636363636362,HLM,0,0,1,37.635999999999996,54.884,0.37635999999999992,0.54883999999999999,0.46259999999999996,4.4000000000000004E-2,10.513636363636362,100,0,1,0,0,1,0,composite,1,1,1,0,1,1,275165,15,SS,0,1,0,1,Indonesia,0,0,0,0,37.9,0,0,0,0,0,1,1,NA
PISA04,178,1,OECD (2004),2004,1.2787536009528289,27.69,10.37,2.6702025072324016,HLM,0,0,1,7.3648000000000025,48.0152,7.3648000000000075E-2,0.48015200000000002,0.27690000000000003,0.10369999999999999,2.670202507232402,100,0,1,0,0,1,0,composite,1,1,1,0,1,1,275165,15,SS,0,1,0,1,Latvia,0,0,0,1,35.700000000000003,0,0,0,0,0,1,1,NA
PISA04,179,1,OECD (2004),2004,1.2787536009528289,38.82,10.17,3.8171091445427727,HLM,0,0,1,18.886800000000001,58.7532,0.18886800000000001,0.58753199999999994,0.38819999999999999,0.1017,3.8171091445427727,100,0,1,0,0,1,0,composite,1,1,1,0,1,1,275165,15,SS,0,1,0,1,Russian Federation,0,0,0,0,36,0,0,0,0,0,1,1,NA
PISA04,180,1,OECD (2004),2004,1.2787536009528289,58.65,6.93,8.4632034632034632,HLM,0,0,1,45.0672,72.232799999999997,0.45067200000000002,0.72232800000000008,0.58650000000000002,6.93E-2,8.4632034632034632,100,0,1,0,0,1,0,composite,1,1,1,0,1,1,275165,15,SS,0,1,0,1,Serbia,1,0,0,1,35,0,0,0,0,0,1,1,NA
PISA04,181,1,OECD (2004),2004,1.2787536009528289,34.71,7.02,4.9444444444444446,HLM,0,0,1,20.950800000000001,48.469200000000001,0.20950800000000003,0.48469200000000001,0.34710000000000002,7.0199999999999999E-2,4.9444444444444446,100,0,1,0,0,1,0,composite,1,1,1,0,1,1,275165,15,SS,0,1,0,1,Thailand,0,0,0,0,35.1,0,0,0,0,0,1,1,NA
PISA04,182,1,OECD (2004),2004,1.2787536009528289,37.799999999999997,5.69,6.643233743409489,HLM,0,0,1,26.647599999999997,48.952399999999997,0.26647599999999994,0.48952399999999996,0.37799999999999995,5.6900000000000006E-2,6.643233743409489,100,0,1,0,0,1,0,composite,1,1,1,0,1,1,275165,15,SS,0,1,0,1,Tunisia,0,1,0,0,32.799999999999997,0,0,0,0,0,1,1,NA
PISA04,183,1,OECD (2004),2004,1.2787536009528289,55.23,7.02,7.867521367521368,HLM,0,0,1,41.470799999999997,68.989199999999997,0.41470800000000002,0.68989199999999995,0.55230000000000001,7.0199999999999999E-2,7.867521367521368,100,0,1,0,0,1,0,composite,1,1,1,0,1,1,275165,15,SS,0,1,0,1,Uruguay,0,0,0,0,40.799999999999997,0,0,0,0,0,1,1,NA
PISA04,184,1,OECD (2004),2004,1.2787536009528289,46.84,4.5999999999999996,10.182608695652176,HLM,0,0,1,37.824000000000005,55.856000000000002,0.37824000000000002,0.55856000000000006,0.46840000000000004,4.5999999999999999E-2,10.182608695652174,100,0,1,0,0,1,0,composite,1,1,1,0,1,1,275165,15,SS,0,1,0,1,UK,0,0,0,1,32.6,0,0,0,0,0,1,1,NA
PISA05,185,1,OECD (2005),2005,1.3010299956639813,21,3.18,6.6037735849056602,HLM,0,0,1,14.767199999999999,27.232800000000001,0.147672,0.27232800000000001,0.21,3.1800000000000002E-2,6.6037735849056594,100,1,0,0,0,1,0,occupational,0,0,1,0,0,0,265000,15,SS,0,1,0,1,Australia,0,0,0,0,34.299999999999997,0,0,0,0,0,1,1,NA
PISA05,186,1,OECD (2005),2005,1.3010299956639813,37.54,4.37,8.5903890160183067,HLM,0,0,1,28.974799999999998,46.105199999999996,0.28974800000000001,0.46105200000000002,0.37540000000000001,4.3700000000000003E-2,8.5903890160183067,100,1,0,0,0,1,0,occupational,0,0,1,0,0,0,265000,15,SS,0,1,0,1,Austria,0,0,0,1,29.8,0,0,0,0,0,1,1,NA
PISA05,187,1,OECD (2005),2005,1.3010299956639813,19.98,3.16,6.3227848101265822,HLM,0,0,1,13.7864,26.1736,0.13786399999999999,0.26173600000000002,0.19980000000000001,3.1600000000000003E-2,6.3227848101265822,100,1,0,0,0,1,0,occupational,0,0,1,0,0,0,265000,15,SS,0,1,0,1,Belgium,0,0,1,1,26,0,0,0,0,0,1,1,NA
PISA05,188,1,OECD (2005),2005,1.3010299956639813,15.89,1.41,11.269503546099292,HLM,0,0,1,13.1264,18.653600000000001,0.13126400000000002,0.18653600000000001,0.15890000000000001,1.41E-2,11.269503546099292,100,1,0,0,0,1,0,occupational,0,0,1,0,0,0,265000,15,SS,0,1,0,1,Canada,0,0,0,0,32.5,0,0,0,0,0,1,1,NA
PISA05,189,1,OECD (2005),2005,1.3010299956639813,37.99,3.64,10.436813186813186,HLM,0,0,1,30.855600000000003,45.124400000000001,0.308556,0.45124400000000003,0.37990000000000002,3.6400000000000002E-2,10.436813186813186,100,1,0,0,0,1,0,occupational,0,0,1,0,0,0,265000,15,SS,0,1,0,1,Czech Republic,0,0,0,1,26.2,0,0,0,0,0,1,1,NA
PISA05,190,1,OECD (2005),2005,1.3010299956639813,8.76,3.43,2.5539358600583086,HLM,0,0,1,2.0371999999999995,15.482800000000001,2.0371999999999987E-2,0.15482800000000002,8.7599999999999997E-2,3.4300000000000004E-2,2.5539358600583086,100,1,0,0,0,1,0,occupational,0,0,1,0,0,0,265000,15,SS,0,1,0,1,Denmark,0,0,0,1,27.5,0,0,0,0,0,1,1,NA
PISA05,191,1,OECD (2005),2005,1.3010299956639813,4.38,3.92,1.1173469387755102,HLM,0,0,1,-3.3031999999999995,12.063199999999998,-3.3031999999999999E-2,0.12063199999999999,4.3799999999999999E-2,3.9199999999999999E-2,1.1173469387755102,100,1,0,0,0,1,0,occupational,0,0,1,0,0,0,265000,15,SS,0,1,0,1,Finland,0,0,0,1,27.1,0,0,0,0,0,1,1,NA
PISA05,192,1,OECD (2005),2005,1.3010299956639813,41.89,3.95,10.60506329113924,HLM,0,0,1,34.148000000000003,49.631999999999998,0.34148000000000001,0.49631999999999998,0.41889999999999999,3.95E-2,10.60506329113924,100,1,0,0,0,1,0,occupational,0,0,1,0,0,0,265000,15,SS,0,1,0,1,Germany,0,0,0,1,31.7,0,0,0,0,0,1,1,NA
PISA05,193,1,OECD (2005),2005,1.3010299956639813,31.34,5.43,5.7716390423572745,HLM,0,0,1,20.697200000000002,41.982799999999997,0.20697200000000004,0.41982799999999998,0.31340000000000001,5.4299999999999994E-2,5.7716390423572754,100,1,0,0,0,1,0,occupational,0,0,1,0,0,0,265000,15,SS,0,1,0,1,Greece,0,0,0,1,33.6,0,0,0,0,0,1,1,NA
