idstudy,idcoeff,rra,se,tstat,perstudy,pubyear,pyear,exp,ez,panel,csection,start,end,timespan,obs,avyear,midpoint,monthly,quarterly,annual,uk,us,eu,asia,developing,others,country,sepdur,totalc,ndsothers,nd,nds,durable,longrisk,fixed_ies,implied,exact,second,gmm,ml,ols,gls,ols_gls,ogmls,simul,stockhold,nonstockhold,firstlag,seclag,instrument,mreturn,consinclude,incomeincl,hcapital,top,econjournal,finjournal,gcits,yearcits,t_abs,ptop,id,econ,fin
38,47,44.04,12.30167598,3.58,143,2009,20,0,1,0,1,1926,2004,79,75,1965,34.5,0,1,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,389,29.92307692,3.5799999,0.000343594,38,0,1
38,48,43.46,8.184557439,5.31,143,2009,20,0,1,0,1,1926,2004,79,75,1965,34.5,0,1,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,389,29.92307692,5.3099999,1.10E-07,38,0,1
38,49,27.05,30.05555556,0.9,143,2009,20,0,1,0,1,1982,2004,23,75,1993,62.5,0,1,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,389,29.92307692,0.89999998,0.36812025,38,0,1
38,50,-17.18,17.71134021,-0.97,143,2009,20,0,1,0,1,1982,2004,23,75,1993,62.5,0,1,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,389,29.92307692,0.97000003,0.33204648,38,0,1
38,51,21.66,13.37037037,1.62,143,2009,20,0,1,0,1,1982,2004,23,75,1993,62.5,0,1,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,389,29.92307692,1.62,0.10523228,38,0,1
38,52,74.66,27.14909091,2.75,143,2009,20,0,1,0,1,1982,2004,23,75,1993,62.5,0,1,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,389,29.92307692,2.75,0.005959527,38,0,1
38,53,53.44,12.39907193,4.31,143,2009,20,0,1,0,1,1982,2004,23,75,1993,62.5,0,1,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,389,29.92307692,4.3099999,1.63E-05,38,0,1
38,54,46.15,7.553191489,6.11,143,2009,20,0,1,0,1,1982,2004,23,75,1993,62.5,0,1,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,389,29.92307692,6.1100001,9.96E-10,38,0,1
38,55,17.82,4.545918367,3.92,143,2009,20,0,1,0,1,1982,2004,23,75,1993,62.5,0,1,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,389,29.92307692,3.9200001,8.85E-05,38,0,1
38,56,32.07,7.690647482,4.17,143,2009,20,0,1,0,1,1982,2004,23,75,1993,62.5,0,1,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,389,29.92307692,4.1700001,3.05E-05,38,0,1
38,57,2103.56,17529.66667,0.12,143,2009,20,0,1,0,1,1982,2004,23,75,1993,62.5,0,1,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,389,29.92307692,0.12,0.90448314,38,0,1
38,58,-810.34,4501.888889,-0.18,143,2009,20,0,1,0,1,1982,2004,23,75,1993,62.5,0,1,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,389,29.92307692,0.18000001,0.85715258,38,0,1
38,59,466.74,1166.85,0.4,143,2009,20,0,1,0,1,1982,2004,23,75,1993,62.5,0,1,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,389,29.92307692,0.40000001,0.68915653,38,0,1
38,60,147.83,79.05347594,1.87,143,2009,20,0,1,0,1,1982,2004,23,75,1993,62.5,0,1,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,389,29.92307692,1.87,0.061483819,38,0,1
38,61,78.7,47.40963855,1.66,143,2009,20,0,1,0,1,1982,2004,23,75,1993,62.5,0,1,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,389,29.92307692,1.66,0.096914463,38,0,1
38,62,89.53,27.13030303,3.3,143,2009,20,0,1,0,1,1982,2004,23,75,1993,62.5,0,1,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,389,29.92307692,3.3,0.000966848,38,0,1
38,63,125.51,29.88333333,4.2,143,2009,20,0,1,0,1,1982,2004,23,75,1993,62.5,0,1,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,389,29.92307692,4.1999998,2.67E-05,38,0,1
38,64,75.48,47.47169811,1.59,143,2009,20,0,1,0,1,1982,2004,23,75,1993,62.5,0,1,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,389,29.92307692,1.59,0.11183479,38,0,1
38,65,97.01,39.11693548,2.48,143,2009,20,0,1,0,1,1959,2004,46,75,1981.5,51,0,1,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,389,29.92307692,2.48,0.013138237,38,0,1
38,66,13.06,15.36470588,0.85,143,2009,20,0,1,0,1,1959,2004,46,75,1981.5,51,0,1,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,389,29.92307692,0.85000002,0.39532506,38,0,1
38,67,18.22,11.75483871,1.55,143,2009,20,0,1,0,1,1959,2004,46,75,1981.5,51,0,1,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,389,29.92307692,1.55,0.12114153,38,0,1
38,68,25.14,10.65254237,2.36,143,2009,20,0,1,0,1,1959,2004,46,75,1981.5,51,0,1,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,389,29.92307692,2.3599999,0.018274941,38,0,1
38,69,51.85,11.78409091,4.4,143,2009,20,0,1,0,1,1959,2004,46,75,1981.5,51,0,1,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,389,29.92307692,4.4000001,1.08E-05,38,0,1
38,70,53.98,15.12044818,3.57,143,2009,20,0,1,0,1,1959,2004,46,75,1981.5,51,0,1,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,389,29.92307692,3.5699999,0.000356981,38,0,1
38,71,21.37,11.36702128,1.88,143,2009,20,0,1,0,1,1959,2004,46,75,1981.5,51,0,1,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,389,29.92307692,1.88,0.060108077,38,0,1
38,72,39.79,13.8641115,2.87,143,2009,20,0,1,0,1,1959,2004,46,75,1981.5,51,0,1,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,389,29.92307692,2.8699999,0.00410472,38,0,1
38,73,540.86,406.6616541,1.33,143,2009,20,0,1,0,1,1959,2004,46,75,1981.5,51,0,1,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,389,29.92307692,1.33,0.18351826,38,0,1
38,74,1036.79,9425.363636,0.11,143,2009,20,0,1,0,1,1959,2004,46,75,1981.5,51,0,1,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,389,29.92307692,0.11,0.91240937,38,0,1
38,75,363.16,885.7560976,0.41,143,2009,20,0,1,0,1,1959,2004,46,75,1981.5,51,0,1,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,389,29.92307692,0.41,0.68180597,38,0,1
38,76,155.18,139.8018018,1.11,143,2009,20,0,1,0,1,1959,2004,46,75,1981.5,51,0,1,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,389,29.92307692,1.11,0.26699901,38,0,1
38,77,79.94,20.87206266,3.83,143,2009,20,0,1,0,1,1959,2004,46,75,1981.5,51,0,1,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,389,29.92307692,3.8299999,0.000128143,38,0,1
38,78,133.49,61.80092593,2.16,143,2009,20,0,1,0,1,1959,2004,46,75,1981.5,51,0,1,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,389,29.92307692,2.1600001,0.030772664,38,0,1
38,79,190.97,268.971831,0.71,143,2009,20,0,1,0,1,1959,2004,46,75,1981.5,51,0,1,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,389,29.92307692,0.70999998,0.47770414,38,0,1
38,80,147.39,93.28481013,1.58,143,2009,20,0,1,0,1,1959,2004,46,75,1981.5,51,0,1,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,389,29.92307692,1.58,0.11410686,38,0,1
38,81,30.35,10.25337838,2.96,143,2009,20,0,1,0,1,1982,2004,23,75,1993,62.5,0,1,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,389,29.92307692,2.96,0.00307639,38,0,1
38,82,31.89,16.87301587,1.89,143,2009,20,0,1,0,1,1982,2004,23,75,1993,62.5,0,1,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,389,29.92307692,1.89,0.058757961,38,0,1
38,83,16.35,5.240384615,3.12,143,2009,20,0,1,0,1,1982,2004,23,75,1993,62.5,0,1,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,389,29.92307692,3.1199999,0.001808511,38,0,1
38,84,16.85,4.884057971,3.45,143,2009,20,0,1,0,1,1982,2004,23,75,1993,62.5,0,1,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,389,29.92307692,3.45,0.000560586,38,0,1
38,85,64.61,19.00294118,3.4,143,2009,20,0,1,0,1,1982,2004,23,75,1993,62.5,0,1,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,389,29.92307692,3.4000001,0.000673858,38,0,1
38,86,67.35,17.67716535,3.81,143,2009,20,0,1,0,1,1982,2004,23,75,1993,62.5,0,1,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,389,29.92307692,3.8099999,0.000138967,38,0,1
38,87,13.4,3.383838384,3.96,143,2009,20,0,1,0,1,1982,2004,23,75,1993,62.5,0,1,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,389,29.92307692,3.96,7.49E-05,38,0,1
38,88,30.57,6.408805031,4.77,143,2009,20,0,1,0,1,1982,2004,23,75,1993,62.5,0,1,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,389,29.92307692,4.77,1.84E-06,38,0,1
38,89,7.54,2.32,3.25,143,2009,20,0,1,0,1,1982,2004,23,75,1993,62.5,0,1,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,389,29.92307692,3.25,0.00115405,38,0,1
38,90,21.65,14.1503268,1.53,143,2009,20,0,1,0,1,1982,2004,23,75,1993,62.5,0,1,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,389,29.92307692,1.53,0.12601674,38,0,1
38,91,22.59,24.82417582,0.91,143,2009,20,0,1,0,1,1982,2004,23,75,1993,62.5,0,1,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,389,29.92307692,0.91000003,0.3628225,38,0,1
38,92,289.11,1927.4,0.15,143,2009,20,0,1,0,1,1982,2004,23,75,1993,62.5,0,1,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,389,29.92307692,0.15000001,0.8807646,38,0,1
38,93,13.49,5.208494208,2.59,143,2009,20,0,1,0,1,1982,2004,23,75,1993,62.5,0,1,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,389,29.92307692,2.5899999,0.009597596,38,0,1
38,94,25.07,16.27922078,1.54,143,2009,20,0,1,0,1,1982,2004,23,75,1993,62.5,0,1,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,389,29.92307692,1.54,0.12356036,38,0,1
38,95,8.38,2.729641694,3.07,143,2009,20,0,1,0,1,1982,2004,23,75,1993,62.5,0,1,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,389,29.92307692,3.0699999,0.002140588,38,0,1
38,96,11.8,5.673076923,2.08,143,2009,20,0,1,0,1,1982,2004,23,75,1993,62.5,0,1,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,389,29.92307692,2.0799999,0.037525538,38,0,1
38,97,29.56,15.08163265,1.96,143,2009,20,0,1,0,1,1982,2004,23,75,1993,62.5,0,1,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,389,29.92307692,1.96,0.049995787,38,0,1
38,98,102.84,108.2526316,0.95,143,2009,20,0,1,0,1,1982,2004,23,75,1993,62.5,0,1,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,389,29.92307692,0.94999999,0.34211227,38,0,1
38,99,12.11,3.46,3.5,143,2009,20,0,1,0,1,1982,2004,23,75,1993,62.5,0,1,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,389,29.92307692,3.5,0.000465258,38,0,1
38,100,19.99,8.924107143,2.24,143,2009,20,0,1,0,1,1982,2004,23,75,1993,62.5,0,1,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,389,29.92307692,2.24,0.025090922,38,0,1
38,101,9.48,2.881458967,3.29,143,2009,20,0,1,0,1,1982,2004,23,75,1993,62.5,0,1,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,389,29.92307692,3.29,0.001001874,38,0,1
38,102,14.13,6.66509434,2.12,143,2009,20,0,1,0,1,1982,2004,23,75,1993,62.5,0,1,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,389,29.92307692,2.1199999,0.034006055,38,0,1
38,103,41,10.27568922,3.99,143,2009,20,0,1,0,1,1982,2004,23,75,1993,62.5,0,1,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,389,29.92307692,3.99,6.61E-05,38,0,1
38,104,62.46,24.3984375,2.56,143,2009,20,0,1,0,1,1982,2004,23,75,1993,62.5,0,1,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,389,29.92307692,2.5599999,0.010467218,38,0,1
38,105,13.41,3.420918367,3.92,143,2009,20,0,1,0,1,1959,2004,46,75,1981.5,51,0,1,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,389,29.92307692,3.9200001,8.85E-05,38,0,1
38,106,9.29,2.806646526,3.31,143,2009,20,0,1,0,1,1959,2004,46,75,1981.5,51,0,1,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,389,29.92307692,3.3099999,0.00093296,38,0,1
38,107,42.15,14.63541667,2.88,143,2009,20,0,1,0,1,1959,2004,46,75,1981.5,51,0,1,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,389,29.92307692,2.8800001,0.00397675,38,0,1
38,108,48.45,31.66666667,1.53,143,2009,20,0,1,0,1,1959,2004,46,75,1981.5,51,0,1,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,389,29.92307692,1.53,0.12601674,38,0,1
38,109,12.54,4.339100346,2.89,143,2009,20,0,1,0,1,1959,2004,46,75,1981.5,51,0,1,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,389,29.92307692,2.8900001,0.003852417,38,0,1
38,110,6.87,3.334951456,2.06,143,2009,20,0,1,0,1,1959,2004,46,75,1981.5,51,0,1,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,389,29.92307692,2.0599999,0.039398547,38,0,1
38,111,30.21,11.44318182,2.64,143,2009,20,0,1,0,1,1959,2004,46,75,1981.5,51,0,1,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,389,29.92307692,2.6400001,0.0082906,38,0,1
38,112,41.01,20.40298507,2.01,143,2009,20,0,1,0,1,1959,2004,46,75,1981.5,51,0,1,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,389,29.92307692,2.01,0.044431191,38,0,1
38,113,10.84,4.029739777,2.69,143,2009,20,0,1,0,1,1959,2004,46,75,1981.5,51,0,1,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,389,29.92307692,2.6900001,0.007145201,38,0,1
38,114,6.16,2.787330317,2.21,143,2009,20,0,1,0,1,1959,2004,46,75,1981.5,51,0,1,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,389,29.92307692,2.21,0.02710516,38,0,1
38,115,27.93,11.12749004,2.51,143,2009,20,0,1,0,1,1959,2004,46,75,1981.5,51,0,1,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,389,29.92307692,2.51,0.012073116,38,0,1
38,116,37.35,11.85714286,3.15,143,2009,20,0,1,0,1,1959,2004,46,75,1981.5,51,0,1,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,389,29.92307692,3.1500001,0.001632704,38,0,1
38,117,14.1,5.89958159,2.39,143,2009,20,0,1,0,1,1959,2004,46,75,1981.5,51,0,1,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,389,29.92307692,2.3900001,0.016848369,38,0,1
38,118,7.15,3.149779736,2.27,143,2009,20,0,1,0,1,1959,2004,46,75,1981.5,51,0,1,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,389,29.92307692,2.27,0.023207584,38,0,1
38,119,24.45,8.76344086,2.79,143,2009,20,0,1,0,1,1959,2004,46,75,1981.5,51,0,1,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,389,29.92307692,2.79,0.005270805,38,0,1
38,120,43.47,13.97749196,3.11,143,2009,20,0,1,0,1,1959,2004,46,75,1981.5,51,0,1,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,389,29.92307692,3.1099999,0.001870874,38,0,1
38,121,17.02,5.335423197,3.19,143,2009,20,0,1,0,1,1982,2004,23,75,1993,62.5,0,1,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,389,29.92307692,3.1900001,0.001422728,38,0,1
38,122,26.05,11.78733032,2.21,143,2009,20,0,1,0,1,1982,2004,23,75,1993,62.5,0,1,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,389,29.92307692,2.21,0.02710516,38,0,1
38,123,11.01,2.566433566,4.29,143,2009,20,0,1,0,1,1982,2004,23,75,1993,62.5,0,1,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,389,29.92307692,4.29,1.79E-05,38,0,1
38,124,15.21,5.036423841,3.02,143,2009,20,0,1,0,1,1982,2004,23,75,1993,62.5,0,1,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,389,29.92307692,3.02,0.002527747,38,0,1
38,125,68.76,10.74375,6.4,143,2009,20,0,1,0,1,1982,2004,23,75,1993,62.5,0,1,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,389,29.92307692,6.4000001,1.55E-10,38,0,1
38,126,136.98,41.13513514,3.33,143,2009,20,0,1,0,1,1982,2004,23,75,1993,62.5,0,1,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,389,29.92307692,3.3299999,0.00086846,38,0,1
38,127,46.78,12.47466667,3.75,143,2009,20,0,1,0,1,1982,2004,23,75,1993,62.5,0,1,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,389,29.92307692,3.75,0.000176835,38,0,1
38,128,133.91,42.91987179,3.12,143,2009,20,0,1,0,1,1982,2004,23,75,1993,62.5,0,1,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,389,29.92307692,3.1199999,0.001808511,38,0,1
38,129,6.3,0.995260664,6.33,143,2009,20,0,1,0,1,1926,2004,79,75,1965,34.5,0,1,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,389,29.92307692,6.3299999,2.45E-10,38,0,1
38,130,9.39,1.742115028,5.39,143,2009,20,0,1,0,1,1926,2004,79,75,1965,34.5,0,1,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,389,29.92307692,5.3899999,7.05E-08,38,0,1
38,131,3.99,0.556485356,7.17,143,2009,20,0,1,0,1,1926,2004,79,75,1965,34.5,0,1,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,389,29.92307692,7.1700001,7.50E-13,38,0,1
38,132,5.79,1.128654971,5.13,143,2009,20,0,1,0,1,1926,2004,79,75,1965,34.5,0,1,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,389,29.92307692,5.1300001,2.90E-07,38,0,1
38,133,25.87,5.184368737,4.99,143,2009,20,0,1,0,1,1926,2004,79,75,1965,34.5,0,1,0,0,1,0,0,0,0,USA,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,389,29.92307692,4.9899998,6.04E-07,38,0,1
